,loss,bound_loss,residual_loss,u_loss,v_loss,p_loss
33123,0.00013176884,3.1646785e-05,0.00010012205,2.4412544e-05,2.0508821e-06,5.1833576e-06
33124,9.1512105e-05,2.427827e-05,6.7233836e-05,1.7094178e-05,1.6331985e-06,5.5508926e-06
33125,9.220852e-05,1.8680505e-05,7.352801e-05,1.2714678e-05,1.5933954e-06,4.372432e-06
33126,0.00012775823,1.8186907e-05,0.00010957131,1.2904343e-05,1.6613456e-06,3.6212193e-06
33127,0.00021890903,2.1542943e-05,0.00019736607,1.5817463e-05,1.7525742e-06,3.9729034e-06
33128,0.00036822993,3.238174e-05,0.0003358482,2.4403515e-05,1.8654057e-06,6.1128217e-06
33129,0.00057256233,5.488355e-05,0.0005176788,4.3526008e-05,2.402081e-06,8.955459e-06
33130,0.0006818165,7.8186e-05,0.00060363056,6.6049215e-05,3.240877e-06,8.895901e-06
33131,0.00052639196,6.628623e-05,0.00046010572,5.6420577e-05,2.97665e-06,6.88901e-06
33132,0.0002946634,3.9711995e-05,0.0002549514,3.20722e-05,2.5626814e-06,5.0771077e-06
33133,0.00031820853,4.5534212e-05,0.0002726743,3.564773e-05,4.2758516e-06,5.610633e-06
33134,0.00041522697,5.927257e-05,0.00035595437,4.2558106e-05,5.036773e-06,1.1677694e-05
33135,0.00036702692,5.702134e-05,0.00031000556,3.057655e-05,3.708469e-06,2.2736323e-05
33136,0.00026398496,5.3121206e-05,0.00021086374,2.1185642e-05,2.584818e-06,2.9350751e-05
33137,0.00022838796,4.7807196e-05,0.00018058074,1.7378396e-05,2.3929465e-06,2.803585e-05
33138,0.00019771226,3.6070644e-05,0.00016164161,1.3963169e-05,2.1921362e-06,1.991534e-05
33139,0.00014370872,3.2011776e-05,0.000111696936,1.74717e-05,2.055785e-06,1.2484287e-05
33140,0.00011812281,3.0303006e-05,8.7819804e-05,2.0042364e-05,2.1374424e-06,8.123201e-06
33141,0.000108036525,2.0945266e-05,8.709127e-05,1.3956096e-05,2.0766226e-06,4.9125483e-06
33142,0.00010108658,1.9130104e-05,8.195648e-05,1.3097502e-05,1.7333732e-06,4.299228e-06
33143,0.00011104021,2.132744e-05,8.9712776e-05,1.4193541e-05,1.7780355e-06,5.355864e-06
33144,0.0001244625,1.897857e-05,0.00010548394,1.1465794e-05,1.9427332e-06,5.570042e-06
33145,0.00011009566,1.4989773e-05,9.5105876e-05,8.260368e-06,1.8566973e-06,4.872708e-06
33146,7.927895e-05,1.19502365e-05,6.7328714e-05,6.294754e-06,1.7482249e-06,3.9072575e-06
33147,5.8965186e-05,1.1015209e-05,4.7949976e-05,6.2404606e-06,1.6977759e-06,3.0769716e-06
33148,5.4435244e-05,1.1430311e-05,4.3004937e-05,6.9263615e-06,1.6193578e-06,2.884592e-06
33149,5.512476e-05,1.1726131e-05,4.339863e-05,7.2655216e-06,1.5718273e-06,2.8887807e-06
33150,5.6149736e-05,1.144712e-05,4.4702618e-05,7.112154e-06,1.5152573e-06,2.8197096e-06
33151,5.533095e-05,1.0873382e-05,4.445757e-05,6.642384e-06,1.4851385e-06,2.7458595e-06
33152,5.7129062e-05,1.1154448e-05,4.5974615e-05,6.4896476e-06,1.5042305e-06,3.16057e-06
33153,6.1343286e-05,1.2094203e-05,4.9249087e-05,7.0138885e-06,1.5559297e-06,3.5243836e-06
33154,6.274272e-05,1.2006214e-05,5.073651e-05,7.1382515e-06,1.5745403e-06,3.2934222e-06
33155,6.147688e-05,1.1750389e-05,4.9726492e-05,7.2180474e-06,1.5662757e-06,2.966066e-06
33156,6.177513e-05,1.1563976e-05,5.021115e-05,7.1824616e-06,1.5510184e-06,2.8304962e-06
33157,6.3496336e-05,1.171507e-05,5.1781262e-05,7.2617286e-06,1.5692638e-06,2.8840773e-06
33158,6.596548e-05,1.1576057e-05,5.4389424e-05,6.9895323e-06,1.5688308e-06,3.017694e-06
33159,6.8021574e-05,1.152274e-05,5.6498837e-05,6.7844767e-06,1.5866826e-06,3.1515806e-06
33160,6.968008e-05,1.1217666e-05,5.8462414e-05,6.368823e-06,1.5749517e-06,3.273891e-06
33161,7.106924e-05,1.1575228e-05,5.9494014e-05,6.297101e-06,1.581933e-06,3.696193e-06
33162,7.2857634e-05,1.2609067e-05,6.0248567e-05,6.599855e-06,1.5745088e-06,4.434704e-06
33163,7.89295e-05,1.5683114e-05,6.3246385e-05,8.193556e-06,1.5931155e-06,5.8964424e-06
33164,8.9590925e-05,1.8908719e-05,7.068221e-05,1.0284615e-05,1.662758e-06,6.961345e-06
33165,0.0001065408,2.260425e-05,8.3936546e-05,1.314962e-05,1.8007726e-06,7.653858e-06
33166,0.00013454925,2.4209066e-05,0.00011034019,1.5227479e-05,2.0730172e-06,6.90857e-06
33167,0.00018153724,2.7161941e-05,0.00015437529,1.8736806e-05,2.3082714e-06,6.116862e-06
33168,0.00024468935,2.817826e-05,0.00021651105,1.9959212e-05,2.415065e-06,5.8039795e-06
33169,0.0003116007,3.1395502e-05,0.00028020522,2.257679e-05,2.5182603e-06,6.300447e-06
