,loss,bound_loss,residual_loss,u_loss,v_loss
40465,0.15246524,0.1344719,0.017993337,0.13433674,0.0001351685
40466,0.15246378,0.13447091,0.017992873,0.13433573,0.00013516625
40467,0.15246204,0.13446939,0.017992625,0.13433424,0.00013516977
40468,0.1524603,0.13446797,0.017992342,0.1343328,0.0001351713
40469,0.15245846,0.1344665,0.017991967,0.13433133,0.00013516677
40470,0.15245685,0.13446541,0.017991459,0.13433024,0.00013516433
40471,0.15245494,0.1344637,0.017991241,0.13432856,0.00013515793
40472,0.15245354,0.13446255,0.01799098,0.1343274,0.00013515718
40473,0.15245155,0.13446109,0.017990459,0.13432594,0.00013515835
40474,0.15244997,0.13445978,0.01799019,0.13432463,0.00013515179
40475,0.15244767,0.13445827,0.0179894,0.1343231,0.00013515522
40476,0.15244618,0.13445684,0.017989336,0.1343217,0.00013515202
40477,0.15244438,0.13445556,0.017988816,0.13432041,0.00013515241
40478,0.15244246,0.13445392,0.017988522,0.13431878,0.00013515234
40479,0.15244097,0.13445272,0.017988259,0.13431756,0.00013514816
40480,0.15243939,0.13445148,0.017987901,0.13431633,0.00013514762
40481,0.15243733,0.13444975,0.01798757,0.13431463,0.00013513914
40482,0.15243548,0.1344485,0.017986987,0.13431337,0.00013513367
40483,0.15243365,0.13444722,0.017986428,0.1343121,0.00013513121
40484,0.15243192,0.13444561,0.017986301,0.13431048,0.00013512978
40485,0.15243,0.13444442,0.017985573,0.13430929,0.0001351283
40486,0.15242864,0.13444313,0.017985504,0.13430801,0.00013513243
40487,0.15242656,0.13444135,0.017985206,0.13430622,0.00013513402
40488,0.15242484,0.13444036,0.017984495,0.13430522,0.00013513016
40489,0.152423,0.13443877,0.017984232,0.13430364,0.00013513041
40490,0.15242109,0.13443717,0.017983912,0.13430205,0.0001351325
40491,0.15241964,0.13443592,0.01798373,0.13430077,0.00013513475
40492,0.15241809,0.13443449,0.017983602,0.13429935,0.00013513296
40493,0.15241614,0.13443324,0.017982895,0.13429812,0.00013513284
40494,0.15241463,0.13443182,0.017982813,0.13429669,0.00013513201
40495,0.15241298,0.13443041,0.017982556,0.13429527,0.00013513572
40496,0.15241134,0.13442922,0.017982116,0.13429408,0.00013513422
40497,0.15240952,0.13442759,0.017981943,0.13429245,0.00013513258
40498,0.15240765,0.1344263,0.01798134,0.13429116,0.00013513435
40499,0.15240619,0.13442521,0.017980965,0.13429007,0.0001351315
40500,0.152404,0.1344233,0.017980674,0.13428818,0.00013512949
40501,0.15240248,0.13442203,0.017980447,0.13428691,0.0001351272
40502,0.15240069,0.1344208,0.017979875,0.13428567,0.00013513085
40503,0.1523991,0.13441937,0.017979722,0.13428424,0.00013512828
40504,0.1523973,0.13441809,0.017979216,0.13428295,0.00013512869
40505,0.1523954,0.13441655,0.017978836,0.13428143,0.000135129
40506,0.15239395,0.13441524,0.017978719,0.13428012,0.00013512411
40507,0.15239188,0.13441375,0.017978135,0.13427863,0.00013511861
40508,0.15239021,0.13441265,0.01797757,0.13427754,0.00013511378
40509,0.15238824,0.13441105,0.017977197,0.13427594,0.00013511453
40510,0.15238646,0.13440977,0.01797669,0.13427466,0.00013511197
40511,0.15238488,0.13440838,0.017976502,0.13427326,0.00013511204
