,loss,bound_loss,init_loss
4037,0.00046765432,0.00016020906,0.00030744527
4038,0.00046715184,0.00016002732,0.00030712446
4039,0.0004667913,0.00015993968,0.00030685164
4040,0.000466791,0.00015996584,0.00030682518
4041,0.00046828683,0.00016048875,0.00030779807
4042,0.00047775576,0.00016365734,0.00031409843
4043,0.00052973087,0.00018036069,0.00034937015
4044,0.0006017556,0.00020231714,0.00039943846
4045,0.00048375607,0.00016443293,0.00031932312
4046,0.00050465396,0.0001721859,0.0003324681
4047,0.00047698102,0.00016298128,0.00031399974
4048,0.00047082547,0.0001607445,0.000310081
4049,0.00047046214,0.00016105153,0.0003094106
4050,0.0004648352,0.00015930948,0.00030552567
4051,0.00046575128,0.00015942652,0.00030632477
4052,0.00046380112,0.00015883394,0.00030496714
4053,0.0004639261,0.00015899853,0.00030492755
4054,0.00046359948,0.00015890443,0.00030469507
4055,0.00046343947,0.00015880638,0.00030463308
4056,0.0004631797,0.00015869147,0.00030448826
4057,0.00046336022,0.00015877414,0.00030458605
4058,0.0004635832,0.00015886039,0.0003047228
4059,0.00046365577,0.00015886569,0.0003047901
4060,0.00046367306,0.00015887173,0.00030480136
4061,0.00046396567,0.0001589842,0.00030498148
4062,0.00046509344,0.00015939273,0.00030570073
4063,0.00047133316,0.00016154071,0.00030979243
4064,0.00050755223,0.00017354281,0.00033400944
4065,0.00059836847,0.00020229189,0.00039607656
4066,0.000497199,0.00016872265,0.0003284763
4067,0.00050900155,0.00017334968,0.0003356519
4068,0.00047262968,0.00016192718,0.0003107025
4069,0.0004711471,0.00016088887,0.00031025824
4070,0.00046859647,0.00016025339,0.0003083431
4071,0.00046289,0.00015877899,0.00030411102
4072,0.00046367082,0.00015869447,0.00030497636
4073,0.00046158477,0.00015801478,0.00030356998
4074,0.0004621453,0.00015834166,0.00030380368
4075,0.0004612873,0.00015806152,0.0003032257
4076,0.0004611578,0.00015799633,0.00030316148
4077,0.0004611472,0.00015794681,0.0003032004
4078,0.00046131804,0.0001580034,0.00030331462
4079,0.0004614353,0.00015806794,0.00030336736
4080,0.00046153856,0.00015809292,0.00030344565
4081,0.00046161588,0.00015811186,0.00030350403
4082,0.00046176394,0.00015817181,0.00030359215
4083,0.00046248976,0.00015843949,0.00030405028
4084,0.0004664336,0.00015979067,0.0003066429
4085,0.0004891833,0.00016721204,0.00032197128
4086,0.0005703765,0.0001927223,0.00037765424
4087,0.0005300481,0.00017907094,0.00035097715
4088,0.00049291115,0.00016729486,0.00032561625
4089,0.00047525213,0.0001627637,0.00031248844
4090,0.00047157856,0.00016099024,0.00031058834
4091,0.00046472377,0.00015853789,0.0003061859
4092,0.0004633027,0.00015876781,0.00030453486
4093,0.00046034364,0.00015763941,0.0003027042
4094,0.00046075834,0.0001576521,0.00030310624
4095,0.000458807,0.00015709443,0.00030171257
4096,0.00045983415,0.00015750284,0.00030233132
4097,0.00045923694,0.00015733506,0.00030190186
4098,0.00045892425,0.00015718333,0.00030174095
4099,0.00045899584,0.00015718142,0.00030181443
4100,0.00045895294,0.00015718372,0.00030176924
4101,0.00045897093,0.00015719136,0.00030177957
4102,0.00045909663,0.00015721824,0.0003018784
4103,0.00045919672,0.00015725325,0.00030194348
4104,0.00045940655,0.0001573387,0.00030206784
4105,0.00046043762,0.00015772194,0.00030271566
4106,0.00046936658,0.00016079594,0.00030857066
4107,0.0005403823,0.00018420198,0.00035618027
4108,0.0006510522,0.0002184128,0.00043263953
4109,0.0004984534,0.00016884464,0.0003296088
4110,0.0004883614,0.00016746356,0.00032089782
4111,0.00047576605,0.00016212424,0.0003136418
4112,0.00046828468,0.00016000199,0.00030828267
4113,0.0004604821,0.00015767546,0.0003028066
4114,0.00045823725,0.0001565537,0.00030168358
4115,0.00045766294,0.00015680719,0.00030085573
4116,0.00045614646,0.00015616174,0.00029998476
4117,0.00045571872,0.00015599267,0.00029972606
4118,0.0004556131,0.00015612472,0.0002994884
4119,0.00045527672,0.00015593624,0.0002993405
4120,0.0004550788,0.00015584873,0.0002992301
4121,0.00045547212,0.00015601316,0.00029945894
4122,0.00045541686,0.00015598915,0.0002994277
4123,0.00045544363,0.0001559854,0.00029945825
4124,0.00045565868,0.00015604906,0.00029960962
4125,0.00045575367,0.00015607325,0.00029968043
4126,0.00045590938,0.00015612155,0.0002997878
4127,0.0004561398,0.0001561939,0.0002999459
4128,0.0004563659,0.00015627262,0.00030009332
4129,0.0004568609,0.00015645126,0.00030040965
4130,0.00045857494,0.00015704517,0.00030152974
4131,0.00046588958,0.00015946025,0.00030642934
4132,0.00049663294,0.00016919985,0.0003274331
4133,0.0005490693,0.00018509924,0.00036397006
